timestamp,price,sma,vol
1778891939999,79215.1,79191.226000,21.133110
1778891999999,79215.1,79200.412000,19.484886
1778892059999,79219,79211.208000,9.050254
1778892119999,79210,79214.508000,2.931603
1778892179999,79171.6,79206.178000,17.524502
1778892239999,79171.6,79197.470000,21.315324
1778892299999,79165,79187.448000,22.403738
1778892359999,79165,79176.650000,16.932270
1778892419999,79154,79165.450000,6.435974
1778892479999,79165,79164.136000,5.671503
1778892539999,79169.8,79163.770000,5.219015
1778892599999,79156.6,79162.092000,5.854255
1778892659999,79119.6,79153.018000,17.620580
1778892719999,79119.9,79146.204000,21.973269
1778892779999,79120,79137.196000,21.638659
1778892839999,79114,79126.042000,15.466663
1778892899999,79099.8,79114.678000,7.768417
1778892959999,79099.8,79110.710000,9.158089
1778893019999,79111.1,79108.934000,7.983600
1778893079999,79106,79106.136000,5.760530
1778893139999,79084.5,79100.234000,8.927008
1778893199999,79111.9,79102.654000,10.055511
1778893259999,79113,79105.290000,10.673037
1778893319999,79102,79103.482000,10.303447
1778893379999,79102,79102.684000,10.231789
1778893439999,79102,79106.186000,5.129790
1778893499999,79100,79103.802000,4.659276
1778893559999,79122.9,79105.784000,8.593217
1778893619999,79131.9,79111.762000,13.102190
1778893679999,79131.9,79117.740000,14.071901
1778893739999,79134,79124.134000,12.659709
1778893799999,79132.3,79130.592000,3.921293
1778893859999,79110.6,79128.132000,8.799294
1778893919999,79123.9,79126.532000,8.695400
1778893979999,79123.9,79124.932000,8.286880
1778894039999,79123.9,79122.916000,6.963346
1778894099999,79139.5,79124.356000,9.153125
1778894159999,79121.5,79126.538000,6.541637
1778894219999,79116.7,79125.102000,7.656222
1778894279999,79116.7,79123.666000,8.385599
1778894339999,79120.8,79123.042000,8.461455
1778894399999,79129.1,79120.958000,4.518094
1778894459999,79148,79126.254000,11.766496
1778894519999,79150,79132.910000,13.738383
1778894579999,79155.9,79140.752000,13.446451
1778894639999,79148.4,79146.272000,9.060208
1778894699999,79113,79143.060000,15.292508
1778894759999,79100,79133.464000,22.529472
1778894819999,79100,79123.464000,24.017850
1778894879999,79071.1,79106.500000,25.029180
1778894939999,79045.5,79085.926000,24.428487
1778894999999,79037.1,79070.750000,26.380700
1778895059999,79047.7,79060.294000,22.833483
1778895119999,79070.9,79054.478000,13.957477
1778895179999,79046.7,79049.594000,11.303257
1778895239999,79024.2,79045.336000,15.334614
1778895299999,79050,79047.908000,14.812139
1778895359999,79050,79048.362000,14.834497
1778895419999,79050,79044.176000,10.064646
1778895479999,79024.2,79039.678000,12.633653
1778895539999,79042,79043.230000,10.009561
1778895599999,79032,79039.634000,10.163575
1778895659999,79030,79035.634000,9.185329
1778895719999,79033.9,79032.414000,5.778514
1778895779999,79033.9,79034.350000,4.071732
1778895839999,79030.8,79032.106000,1.588264
1778895899999,79030,79031.704000,1.801717
1778895959999,79066.3,79038.966000,13.763861
1778896019999,79088,79049.782000,23.400497
1778896079999,79063,79055.606000,22.316645
1778896139999,79090,79067.460000,21.698292
1778896199999,79064,79074.262000,12.094580
1778896259999,79069.8,79074.958000,11.710992
1778896319999,79091.4,79075.638000,12.517718
1778896379999,79119.4,79086.924000,19.517262
1778896439999,79119.4,79092.806000,23.574065
1778896499999,79112.5,79102.504000,19.323927
1778896559999,79112.5,79111.048000,10.314895
1778896619999,79150,79122.772000,13.956934
1778896679999,79147.1,79128.302000,16.737894
1778896739999,79186,79141.624000,27.453128
1778896799999,79168,79152.724000,24.494111
1778896859999,79184.2,79167.054000,16.395848
1778896919999,79144.9,79166.026000,17.553762
1778896979999,79126.1,79161.830000,23.185233
1778897039999,79116.4,79147.892000,25.293249
1778897099999,79190,79152.286000,29.894590
1778897159999,79173,79150.052000,27.771145
1778897219999,79187.7,79158.616000,31.233076
1778897279999,79201.9,79173.770000,30.142743
1778897339999,79188.4,79188.182000,9.183347
1778897399999,79173.4,79184.876000,10.781008
1778897459999,79179.4,79186.164000,9.604561
1778897519999,79175.4,79183.706000,10.440840
1778897579999,79193.5,79182.030000,7.704630
1778897639999,79175.1,79179.374000,7.327217
1778897699999,79192.7,79183.230000,8.209753
1778897759999,79196.1,79186.554000,9.291585
1778897819999,79190.9,79189.650000,7.448825
1778897879999,79170.3,79185.020000,10.279796
1778897939999,79155.4,79181.070000,15.691246
1778897999999,79198.8,79182.280000,16.741105
1778898059999,79189,79180.870000,15.791947
1778898119999,79164,79175.498000,16.046388
1778898179999,79164,79174.232000,16.642045
1778898239999,79169.4,79177.040000,14.234616
1778898299999,79177.3,79172.748000,9.475179
1778898359999,79171.8,79169.316000,5.033864
1778898419999,79181,79172.720000,5.957963
1778898479999,79187.1,79177.340000,6.355668
1778898539999,79186.8,79180.820000,5.806283
1778898599999,79155.4,79176.434000,11.893302
1778898659999,79118.1,79165.692000,26.489816
1778898719999,79103.8,79150.246000,34.387693
1778898779999,79124.9,79137.796000,29.742392
1778898839999,79129.3,79126.286000,16.911469
1778898899999,79093.1,79113.836000,13.474687
1778898959999,79100,79110.210000,14.248460
1778899019999,79100,79109.452000,14.664569
1778899079999,79090.2,79102.528000,13.908512
1778899139999,79101.2,79096.912000,4.386157
1778899199999,79090,79096.288000,5.051318
1778899259999,79090,79094.290000,5.162430
1778899319999,79098,79093.890000,4.766831
1778899379999,79104,79096.648000,5.745915
1778899439999,79133.5,79103.110000,16.085587
1778899499999,79088.7,79102.844000,16.309456
1778899559999,79080.9,79101.032000,18.045557
1778899619999,79105.2,79102.478000,18.034335
1778899679999,79100,79101.670000,18.037203
1778899739999,79099.6,79094.888000,8.807988
1778899799999,79099.6,79097.068000,8.338068
1778899859999,79103.1,79101.508000,2.291274
1778899919999,79097.1,79099.882000,1.929118
1778899979999,79097.1,79099.306000,2.219050
1778900039999,79097.1,79098.810000,2.372029
1778900099999,79097.1,79098.316000,2.417003
1778900159999,79106.2,79098.924000,3.633002
1778900219999,79100,79099.506000,3.525686
1778900279999,79100,79100.088000,3.316084
1778900339999,79100,79100.668000,2.981197
1778900399999,79155.5,79112.354000,21.725109
1778900459999,79152.2,79121.566000,26.417013
1778900519999,79135.5,79128.668000,24.360435
1778900579999,79162,79141.064000,22.312168
1778900639999,79155.8,79152.226000,8.927727
1778900699999,79155.8,79152.284000,8.949982
1778900759999,79159.1,79153.660000,9.358532
1778900819999,79159.1,79158.382000,2.336043
1778900879999,79159.1,79157.812000,1.622398
1778900939999,79151.3,79156.908000,3.082625
1778900999999,79159.1,79157.570000,3.135009
1778901059999,79168.1,79159.362000,5.316425
1778901119999,79183,79164.130000,10.816068
1778901179999,79175.5,79167.406000,11.282157
1778901239999,79183,79173.738000,9.148638
1778901299999,79175,79176.912000,5.597015
1778901359999,79155.4,79174.374000,10.093207
1778901419999,79171,79171.982000,9.145284
1778901479999,79171,79171.078000,8.971638
1778901539999,79171,79168.688000,6.822224
1778901599999,79164,79166.486000,6.172185
1778901659999,79164.6,79168.322000,3.297219
1778901719999,79157.3,79165.574000,5.128784
1778901779999,79186.5,79168.678000,9.929269
1778901839999,79186.5,79171.782000,12.312867
1778901899999,79180.4,79175.060000,11.982030
1778901959999,79158.8,79173.900000,13.163018
1778902019999,79166.1,79175.674000,11.262775
1778902079999,79177.3,79173.834000,10.022097
1778902139999,79177.3,79171.994000,8.201435
1778902199999,79179.6,79171.830000,8.038485
1778902259999,79166.1,79173.302000,5.904674
1778902319999,79174.1,79174.884000,4.713333
1778902379999,79141.8,79167.778000,13.763499
1778902439999,79155.7,79163.448000,13.479955
1778902499999,79167.2,79160.968000,11.240358
1778902559999,79139.5,79155.642000,13.591123
1778902619999,79150,79150.832000,10.008899
1778902679999,79143,79151.080000,9.795111
1778902739999,79150,79149.942000,9.521280
1778902799999,79140,79144.510000,4.638564
1778902859999,79137.5,79144.102000,5.124660
1778902919999,79128,79139.702000,7.197203
1778902979999,79101.4,79131.378000,16.534347
1778903039999,79101.4,79121.664000,17.006995
1778903099999,79078.1,79109.288000,21.161266
1778903159999,79090.4,79099.880000,16.479336
1778903219999,79093.1,79092.906000,8.596363
1778903279999,79086,79089.824000,7.707922
1778903339999,79081.7,79085.872000,5.498227
1778903399999,79081.6,79086.576000,4.616516
1778903459999,79067.2,79081.936000,8.465548
1778903519999,79071.4,79077.594000,7.061775
1778903579999,79073.4,79075.080000,5.730079
1778903639999,79063.7,79071.480000,6.107192
1778903699999,79093.1,79073.774000,10.247317
1778903759999,79119.5,79084.222000,20.122298
1778903819999,79130,79095.934000,25.567883
1778903879999,79118.7,79104.978000,23.958733
1778903939999,79098.6,79111.956000,13.862064
1778903999999,79083.2,79109.968000,16.818363
1778904059999,79088.6,79103.804000,17.824036
1778904119999,79078.3,79093.464000,14.284222
1778904179999,79072,79084.132000,9.062325
1778904239999,79094.7,79083.366000,7.898379
1778904299999,79111.7,79089.064000,13.788892
1778904359999,79111.7,79093.670000,16.467566
1778904419999,79102,79098.420000,14.670573
1778904479999,79082,79100.422000,11.201431
1778904539999,79082,79097.878000,13.430249
1778904599999,79129.6,79101.454000,18.170390
1778904659999,79067.4,79092.608000,21.500036
1778904719999,79068.7,79085.942000,22.679940
1778904779999,79097.3,79088.996000,22.971083
1778904839999,79091.2,79090.840000,22.703981
1778904899999,79084.1,79081.760000,11.928234
1778904959999,79093.1,79086.896000,10.040141
1778905019999,79085.9,79090.342000,4.785108
1778905079999,79097.1,79090.314000,4.744667
1778905139999,79088.2,79089.704000,4.784866
1778905199999,79079.1,79088.704000,6.164653
1778905259999,79079.1,79085.906000,6.674598
1778905319999,79079.1,79084.550000,7.200008
1778905379999,79079.1,79080.952000,3.609002
1778905439999,79093.1,79081.934000,5.573001
1778905499999,79076.7,79081.442000,5.896275
1778905559999,79090,79083.612000,6.603861
1778905619999,79083.3,79084.444000,6.241402
1778905679999,79083.3,79085.278000,5.736457
1778905739999,79060.3,79078.714000,10.140348
1778905799999,79051.6,79073.696000,14.961979
1778905859999,79050,79065.698000,14.801825
1778905919999,79027.4,79054.520000,18.031941
1778905979999,79000,79037.856000,21.818801
1778906039999,78946.4,79015.086000,39.111041
1778906099999,78925.8,78989.922000,47.168893
1778906159999,78953.9,78970.700000,37.325688
1778906219999,78979.9,78961.206000,26.014453
1778906279999,78978,78956.806000,20.317593
1778906339999,78955.4,78958.602000,19.706969
1778906399999,78955.4,78964.526000,11.826439
1778906459999,78992.8,78972.298000,14.702198
1778906519999,79009.4,78978.190000,21.099489
1778906579999,78996.3,78981.842000,22.296840
1778906639999,78991.8,78989.118000,17.999453
1778906699999,78993.8,78996.788000,6.485505
1778906759999,78990,78996.238000,6.907501
1778906819999,78980.9,78990.532000,5.256278
1778906879999,79015.1,78994.302000,11.299079
1778906939999,79010,78997.950000,12.744698
1778906999999,79004.4,79000.082000,12.755399
1778907059999,78995.4,79001.166000,12.064106
1778907119999,78995.4,79004.076000,7.832659
1778907179999,78969.5,78994.952000,13.892142
1778907239999,78979.7,78988.890000,12.546705
1778907299999,78989.9,78985.994000,10.053617
1778907359999,78989.9,78984.894000,9.229194
1778907419999,78998,78985.404000,9.847088
1778907479999,79012.6,78994.026000,10.949871
1778907539999,79035.3,79005.138000,17.187926
1778907599999,79035.3,79014.204000,18.666622
1778907659999,79020.5,79020.324000,14.178301
1778907719999,78959.2,79012.566000,28.079530
1778907779999,78969.5,79003.940000,32.947002
1778907839999,79006.1,78998.114000,29.263175
1778907899999,79006.1,78992.288000,23.649044
1778907959999,79019.1,78992.000000,23.309814
1778908019999,79034.6,79007.092000,21.542615
1778908079999,79026,79018.394000,11.163216
1778908139999,79008.6,79018.890000,10.650613
1778908199999,79014,79020.462000,9.121560
1778908259999,79008.6,79018.370000,10.319448
1778908319999,79008.6,79013.162000,6.738811
1778908379999,79025.1,79012.980000,6.393616
1778908439999,79026.8,79016.614000,7.870259
1778908499999,79031.2,79020.054000,9.551035
1778908559999,79031.2,79024.570000,8.338309
1778908619999,79026.8,79028.216000,2.514029
1778908679999,79024.9,79028.186000,2.552000
1778908739999,79024.9,79027.816000,2.846181
1778908799999,79025.3,79026.646000,2.383523
1778908859999,79025.3,79025.472000,0.708164
1778908919999,79025.3,79025.172000,0.201732
1778908979999,79025.3,79025.256000,0.163046
1778909039999,79025.3,79025.338000,0.004000
1778909099999,79025.3,79025.336000,0.004899
1778909159999,79025.3,79025.334000,0.008000
1778909219999,79029.7,79026.210000,1.755016
1778909279999,79029.7,79027.086000,2.150661
1778909339999,79029.7,79027.962000,2.153104
1778909399999,79025.3,79027.962000,2.153104
1778909459999,79024,79027.700000,2.508952
1778909519999,79013.5,79024.458000,5.936280
1778909579999,78992.4,79017.000000,13.387998
1778909639999,78992.7,79009.604000,14.487495
1778909699999,78992.8,79003.088000,13.220412
1778909759999,78992.4,78996.770000,8.371225
1778909819999,78992.8,78992.618000,0.157658
1778909879999,78979.3,78989.990000,5.351497
1778909939999,78941,78979.634000,20.016680
1778909999999,79016.5,78984.390000,24.817433
1778910059999,79000,78985.906000,25.484210
1778910119999,78992,78985.758000,25.446154
1778910179999,79009.9,78991.872000,26.794403
1778910239999,79039.5,79011.578000,16.269667
1778910299999,79004,79009.072000,16.278906
1778910359999,79018.1,79012.692000,15.866288
1778910419999,79018.1,79017.912000,12.033811
1778910479999,79018.1,79019.560000,11.363839
1778910539999,79000.2,79011.710000,7.919965
1778910599999,79011.8,79013.278000,6.955701
1778910659999,79011.9,79012.028000,6.525088
1778910719999,79006.1,79009.634000,6.031675
1778910779999,79006.1,79007.240000,4.332533
1778910839999,79006.1,79008.420000,2.796505
1778910899999,79006.1,79007.278000,2.286004
1778910959999,79004.9,79005.888000,0.494020
1778911019999,79004.9,79005.638000,0.606676
1778911079999,79000,79004.414000,2.270758
1778911139999,78972,78997.588000,12.960328
1778911199999,79027.4,79001.836000,17.684031
1778911259999,79030,79006.856000,21.078167
1778911319999,79033.6,79012.598000,23.528574
1778911379999,79033.6,79019.316000,23.769467
1778911439999,79025.6,79030.026000,3.241824
1778911499999,79023.5,79029.254000,4.122405
1778911559999,79038.2,79030.890000,5.490093
1778911619999,79016,79027.370000,7.786162
1778911679999,79007.6,79022.166000,10.203379
1778911739999,79007,79018.454000,11.577032
1778911799999,78965.3,79006.812000,23.631513
1778911859999,78953.1,78989.786000,25.492038
1778911919999,78970.2,78980.622000,22.479088
1778911979999,78970.2,78973.144000,18.050138
1778912039999,78921.4,78956.018000,18.422032
1778912099999,78936.6,78950.288000,19.087460
1778912159999,78914.4,78942.568000,23.665998
1778912219999,78914.4,78931.422000,21.011569
1778912279999,78914,78920.184000,8.677962
1778912339999,78914,78918.706000,8.974360
1778912399999,78912.8,78913.926000,0.622980
1778912459999,78892.4,78909.510000,8.588618
1778912519999,78824.4,78891.500000,34.543682
1778912579999,78833.8,78875.454000,38.743934
1778912639999,78852.2,78863.102000,34.053395
1778912699999,78829.4,78846.438000,24.813722
1778912759999,78838,78835.558000,9.473017
1778912819999,78816,78833.884000,11.760278
1778912879999,78810.9,78829.300000,14.946622
1778912939999,78820.6,78822.970000,9.670053
1778912999999,78824.8,78822.038000,9.216451
1778913059999,78839.2,78822.280000,9.637859
1778913119999,78849.2,78828.918000,13.644248
1778913179999,78873.1,78841.378000,18.892256
1778913239999,78881.7,78853.606000,21.121857
1778913299999,78873.9,78863.428000,16.296171
1778913359999,78880.7,78871.728000,11.773206
1778913419999,78874.3,78876.750000,3.663326
1778913479999,78899.1,78881.934000,9.142789
